treat,non_disc,man_disc,opt_disc,period,round,pair,instruct_pg1_time_prop,instruct_pg1_time_resp,instruct_pg2_time_prop,instruct_pg2_time_resp,risk_lvl_prop,risk_lvl_resp,rat_risk_fl_prop,rat_risk_fl_resp,rat_risk_lvl_prop,rat_risk_lvl_resp,ext_rat_risk_fl_prop,ext_rat_risk_fl_resp,ext_rat_risk_lvl_prop,ext_rat_risk_lvl_resp,risk_stage_time_prop,risk_stage_time_resp,instruct_pg3_time_prop,instruct_pg3_time_resp,instruct_pg4_time_prop,instruct_pg4_time_resp,instruct_pg5_time_prop,instruct_pg5_time_resp,offer,disclose,offer_stage_time,accept,accept_stage_time,reveal_stat_pts_fl,reveal_stat_pts_lvl,reveal_offer_fl,reveal_offer_lvl,prop_know_stat_pts_fl,prd_start_stat_pts,prd_end_stat_pts,term_fl,prd_earn_prop,earn_stage_time_prop,prd_earn_resp,earn_stage_time_resp,rnd_earn_prop,rnd_earn_resp
3,0,0,1,19,2,65,77,54,73,74,7,15,1,1,7,15,1,1,7,15,65,85,69,69,73,73,51,51,50,1,28,1,27,1,100,1,50,1,100,100,0,50,29,50,29,535,365
3,0,0,1,19,2,66,76,66,88,81,9,9,1,0,9,,1,0,9,,76,53,73,71,69,64,54,57,50,1,28,1,25,1,75,1,50,0,50,75,0,50,30,50,30,270,630
3,0,0,1,19,2,67,52,54,78,81,3,11,1,1,3,11,1,1,3,11,55,34,64,73,66,66,54,54,40,0,26,1,27,1,100,1,40,1,100,100,0,60,26,40,28,403,497
3,0,0,1,19,2,68,63,78,84,78,8,10,1,1,8,10,1,1,8,10,61,85,69,70,70,71,56,55,10,0,26,1,28,1,100,1,10,0,100,100,0,90,27,10,29,355,545
3,0,0,1,19,2,69,87,55,114,77,7,6,1,0,7,,1,0,7,,102,74,69,68,70,68,58,56,50,0,28,1,28,1,100,1,50,1,100,100,0,50,30,50,28,450,450
3,0,0,1,19,2,70,59,67,86,89,8,11,1,1,8,11,1,1,8,11,92,94,66,68,72,68,57,57,50,1,26,1,24,1,100,1,50,1,100,100,0,50,27,50,29,405,495
3,0,0,1,19,2,71,80,56,99,77,3,7,1,1,3,7,1,1,3,7,92,26,77,66,48,71,56,54,50,1,28,1,25,1,100,1,50,1,100,100,0,50,30,50,30,450,450
3,0,0,1,19,2,72,58,55,79,83,1,7,1,1,1,7,1,1,1,7,89,16,68,68,71,60,48,51,50,1,27,1,27,1,100,1,50,1,100,100,0,50,30,50,26,430,470
3,0,0,1,19,2,73,56,87,78,118,3,4,1,1,3,4,1,1,3,4,57,83,68,95,58,73,49,50,50,1,26,0,25,0,,1,50,1,100,100,0,0,26,100,28,345,555
3,0,0,1,19,2,74,86,58,106,86,15,6,1,0,15,,1,1,15,7,83,42,68,67,71,63,50,47,80,0,25,0,24,0,,0,,1,75,25,0,0,27,100,23,100,800
3,0,0,1,19,2,75,56,56,78,78,4,8,1,0,4,,1,0,4,,23,10,64,67,70,72,49,48,0,0,24,1,29,1,50,1,0,0,25,50,0,100,28,0,25,199,701
3,0,0,1,19,2,76,57,55,79,75,2,4,1,1,2,4,1,1,2,4,53,52,68,68,66,41,50,23,55,1,24,0,25,0,,1,55,0,100,100,0,0,28,100,29,95,805
3,0,0,1,19,2,77,72,58,91,90,4,8,0,0,,,1,0,3,,82,48,83,68,61,70,49,49,50,1,27,1,27,1,100,1,50,1,100,100,0,50,27,50,29,450,450
3,0,0,1,19,2,78,54,56,83,82,1,3,0,1,,3,1,1,2,3,66,90,71,71,74,73,59,59,41,0,19,1,28,1,100,1,41,1,100,100,0,59,28,41,30,538,362
3,0,0,1,19,2,79,56,86,80,81,2,7,1,1,2,7,1,1,2,7,62,61,68,64,74,67,58,56,55,1,28,0,28,0,,1,55,1,75,75,0,0,28,100,27,170,730
3,0,0,1,19,2,80,55,56,84,84,7,7,1,1,7,7,1,1,7,7,27,95,71,73,68,75,57,60,55,1,28,1,27,1,100,1,55,1,100,100,0,45,30,55,30,330,570
3,0,0,1,19,2,81,54,54,85,83,6,9,1,1,6,9,1,1,6,9,37,67,73,73,72,74,58,58,50,1,25,1,25,1,100,1,50,1,100,100,0,50,29,50,29,405,495
3,0,0,1,19,2,82,52,87,75,76,5,6,0,0,,,0,0,,,85,24,70,74,72,70,58,58,50,1,22,1,28,1,100,1,50,1,100,100,0,50,27,50,30,525,375
3,0,0,1,19,2,83,26,78,75,96,7,6,1,1,7,6,1,1,7,6,24,86,65,75,70,74,52,60,50,1,25,1,27,1,75,1,50,0,50,75,0,50,29,50,30,235,665
3,0,0,1,19,2,84,80,54,83,74,8,7,0,1,,7,0,1,,7,74,21,80,66,72,71,59,57,10,0,27,1,29,1,100,1,10,1,100,100,0,90,29,10,27,440,460
3,0,0,1,19,2,85,53,55,79,84,7,8,0,1,,8,1,1,7,8,29,50,70,68,72,61,51,51,0,0,25,1,23,1,75,1,0,1,50,75,0,100,30,0,29,325,575
3,0,0,1,19,2,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,100,600
3,0,0,1,19,2,87,85,53,117,85,10,6,0,0,,,0,0,,,39,75,75,69,117,65,118,55,10,0,25,1,28,1,75,1,10,0,50,75,0,90,24,10,26,140,760
3,0,0,1,19,2,88,87,52,86,79,11,7,1,1,11,7,1,1,11,7,82,56,80,71,70,67,58,52,0,0,24,1,22,1,75,1,0,0,50,75,0,100,26,0,29,390,510
3,0,0,1,19,2,89,57,54,83,82,3,9,1,0,3,,1,0,3,,19,20,71,69,66,69,52,50,5,0,26,1,24,1,100,1,5,1,100,100,0,95,29,5,30,598,302
1,1,0,0,20,2,1,59,-8,83,116,3,8,1,0,3,,1,0,3,,64,61,76,66,75,74,55,53,0,0,29,1,27,1,75,1,0,0,50,75,0,100,30,0,26,440,560
1,1,0,0,20,2,2,77,83,84,94,9,7,1,1,9,7,1,1,9,7,64,60,68,91,74,71,55,54,50,0,26,0,28,0,,0,,0,75,75,0,0,29,100,30,250,750
1,1,0,0,20,2,3,58,58,79,78,5,8,0,1,,8,0,1,,8,63,66,68,66,72,72,50,54,50,0,24,0,25,0,,0,,0,50,50,0,0,28,100,29,460,540
1,1,0,0,20,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,402,398
1,1,0,0,20,2,5,78,58,98,76,8,4,1,0,8,,1,0,8,,70,52,68,68,69,75,55,55,1,0,28,1,27,1,100,1,1,1,100,100,0,99,25,1,30,832,168
1,1,0,0,20,2,6,56,80,80,89,6,3,1,1,6,3,1,1,6,3,17,67,66,82,64,75,54,69,40,0,24,0,26,0,,0,,1,75,25,0,0,29,100,28,498,502
1,1,0,0,20,2,7,86,57,87,90,7,15,1,1,7,15,1,1,7,15,76,90,106,72,69,77,74,57,10,0,27,0,27,0,,0,,1,75,75,0,0,29,100,28,491,509
1,1,0,0,20,2,8,53,75,76,90,5,7,1,1,5,7,1,1,5,7,32,85,63,63,62,72,49,79,20,0,26,1,24,1,100,1,20,1,100,100,0,80,29,20,30,704,296
1,1,0,0,20,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,,245,155
1,1,0,0,20,2,10,53,79,81,88,10,11,0,1,,11,0,1,,11,54,78,67,65,81,74,55,54,66,0,27,0,27,0,,0,,1,100,50,0,0,29,100,29,371,629
1,1,0,0,20,2,11,55,87,88,89,3,8,1,0,3,,1,0,3,,25,76,67,74,75,73,55,66,1,0,26,0,29,0,,0,,0,100,50,0,0,28,100,29,344,656
1,1,0,0,20,2,12,63,56,82,72,4,7,1,1,4,7,1,1,4,7,78,45,69,66,71,66,56,56,25,0,29,0,27,0,,0,,0,75,75,0,0,28,100,30,175,825
1,1,0,0,20,2,13,86,56,81,82,8,5,1,0,8,,1,1,8,6,50,16,64,69,68,76,50,59,40,0,24,1,26,1,100,1,40,1,100,100,0,60,29,40,29,442,558
1,1,0,0,20,2,14,77,88,88,83,8,5,0,1,,5,0,1,,5,-8,61,79,68,77,74,70,56,85,0,17,0,28,0,,0,,0,50,0,1,0,28,0,27,290,610
1,1,0,0,20,2,15,64,56,87,76,7,7,0,1,,7,0,1,,7,65,74,67,67,77,77,57,51,42,0,21,1,21,1,100,1,42,0,100,100,0,58,27,42,29,354,646
1,1,0,0,20,2,16,71,85,77,83,8,7,1,1,8,7,1,1,8,7,64,78,61,64,75,70,58,47,54,0,29,0,28,0,,0,,0,100,100,0,0,29,100,30,189,811
1,1,0,0,20,2,17,55,88,81,82,2,7,1,1,2,7,1,1,2,7,52,63,67,70,77,78,57,59,0,0,30,1,29,1,100,1,0,1,100,100,0,100,29,0,28,450,550
1,1,0,0,20,2,18,83,52,117,79,7,6,1,1,7,6,1,1,7,6,95,74,54,54,75,71,56,58,0,0,27,0,29,0,,0,,1,75,25,0,0,27,100,28,600,400
1,1,0,0,20,2,19,87,53,109,69,6,7,1,1,6,7,1,1,6,7,85,80,95,49,77,71,57,50,0,0,28,0,27,0,,0,,1,75,75,0,0,28,100,29,440,560
1,1,0,0,20,2,20,58,89,75,114,8,4,1,1,8,4,1,1,8,4,73,99,105,55,78,75,60,57,25,0,28,1,29,1,50,1,25,0,25,50,0,75,25,25,27,290,710
1,1,0,0,20,2,21,84,60,105,72,15,7,1,1,15,7,1,1,15,7,75,71,85,54,75,77,57,57,50,0,28,1,27,1,100,1,50,1,100,100,0,50,28,50,30,500,500
1,1,0,0,20,2,22,54,87,80,111,1,8,1,0,1,,1,0,1,,80,78,54,102,76,76,59,62,0,0,26,1,24,1,75,1,0,0,50,75,0,100,25,0,27,530,470
1,1,0,0,20,2,23,73,26,99,78,7,6,1,1,7,6,1,1,7,6,89,40,84,63,75,68,54,52,5,0,28,1,22,1,75,1,5,0,50,75,0,95,29,5,29,593,407
1,1,0,0,20,2,24,56,87,88,91,7,7,1,1,7,7,1,1,7,7,61,85,68,87,74,66,54,72,50,0,23,1,28,1,75,1,50,1,50,75,0,50,30,50,29,290,710
1,1,0,0,20,2,25,56,86,79,106,4,7,1,1,4,7,1,1,4,7,48,78,68,105,74,92,47,94,0,0,29,1,27,1,100,1,0,1,100,100,0,100,29,0,30,970,30
1,1,0,0,20,2,26,58,56,79,78,4,8,0,1,,8,0,1,,8,61,78,71,71,76,67,55,51,1,0,30,1,26,1,75,1,1,0,50,75,0,99,29,1,30,573,427
1,1,0,0,20,2,27,86,74,90,101,7,9,1,1,7,9,1,1,7,9,85,81,83,81,62,94,56,57,10,0,29,0,29,0,,0,,0,75,25,0,0,28,100,28,232,768
1,1,0,0,20,2,28,73,54,77,74,14,7,1,1,14,7,1,1,14,7,41,70,72,70,56,74,55,57,25,0,28,1,26,1,100,1,25,1,100,100,0,75,26,25,30,485,515
1,1,0,0,20,2,29,69,58,102,103,8,12,1,0,8,,1,0,8,,83,69,77,93,76,92,59,75,10,0,21,0,29,0,,0,,1,50,50,0,0,30,100,30,330,670
1,1,0,0,20,2,30,59,71,78,104,1,5,1,1,1,5,1,1,1,5,75,67,72,85,68,75,51,60,80,0,30,1,28,1,75,1,80,0,50,75,0,20,29,80,29,60,940
2,0,1,0,20,2,31,82,80,99,86,5,5,1,1,5,5,1,1,5,5,41,57,96,66,75,80,88,55,80,1,30,1,26,1,75,1,80,0,50,75,0,20,28,80,28,160,840
2,0,1,0,20,2,32,87,79,92,88,8,9,0,0,,,1,0,8,,67,48,82,68,104,80,80,57,50,1,22,0,25,0,,1,50,0,75,75,0,0,29,100,30,207,793
2,0,1,0,20,2,33,55,57,88,81,7,8,0,1,,8,0,1,,8,62,67,68,67,77,72,58,56,45,1,29,0,25,0,,1,45,0,75,75,0,0,28,100,8,285,715
2,0,1,0,20,2,34,86,80,85,81,9,6,1,0,9,,1,1,9,7,59,77,68,69,84,85,56,56,70,1,28,0,15,0,,1,70,0,50,0,1,0,26,0,29,360,540
2,0,1,0,20,2,35,83,84,88,88,7,13,0,0,,,0,1,,13,57,41,70,98,83,84,57,55,41,1,26,1,28,1,75,1,41,0,50,75,0,59,27,41,26,478,522
2,0,1,0,20,2,36,65,86,88,87,6,5,1,1,6,5,1,1,6,5,24,44,69,69,82,83,61,59,67,1,26,0,28,0,,1,67,1,75,75,0,0,27,100,29,166,834
2,0,1,0,20,2,37,87,56,98,90,5,13,1,0,5,,1,1,5,13,32,73,77,79,77,81,53,57,55,1,25,0,24,0,,1,55,1,75,75,0,0,29,100,23,224,776
2,0,1,0,20,2,38,65,82,83,82,3,15,1,1,3,15,1,1,3,15,43,78,69,71,80,76,52,81,45,1,27,1,29,1,100,1,45,1,100,100,0,55,28,45,30,545,455
2,0,1,0,20,2,39,67,65,83,78,7,6,1,1,7,6,1,1,7,6,80,64,70,70,83,83,60,52,64,1,27,0,26,0,,1,64,0,50,0,1,0,29,0,26,189,711
2,0,1,0,20,2,40,64,68,80,80,5,8,1,1,5,8,1,1,5,8,55,56,69,68,82,70,56,55,65,1,28,1,28,1,100,1,65,1,100,100,0,35,28,65,29,450,550
2,0,1,0,20,2,41,65,63,87,81,15,6,1,0,15,,1,1,15,7,86,71,70,70,80,79,53,55,47,1,29,0,26,0,,1,47,0,75,25,0,0,29,100,28,299,701
2,0,1,0,20,2,42,66,65,78,90,2,9,1,1,2,9,1,1,2,9,58,69,70,73,82,82,53,58,38,1,27,1,28,1,50,1,38,0,25,50,0,62,29,38,28,380,620
2,0,1,0,20,2,43,58,56,81,83,8,4,0,0,,,0,0,,,52,7,68,67,72,83,58,50,50,1,30,1,24,1,100,1,50,1,100,100,0,50,30,50,30,500,500
2,0,1,0,20,2,44,58,58,79,83,1,5,1,1,1,5,1,1,1,5,81,74,67,70,81,77,51,40,50,1,21,1,26,1,75,1,50,0,50,75,0,50,27,50,29,350,650
2,0,1,0,20,2,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,225,575
2,0,1,0,20,2,46,55,56,84,82,5,4,1,1,5,4,1,1,5,4,52,79,67,69,84,84,57,62,0,1,26,0,15,0,,1,0,0,75,75,0,0,29,100,29,182,818
2,0,1,0,20,2,47,57,58,85,86,7,11,1,1,7,11,1,1,7,11,77,67,67,68,44,84,48,57,50,1,27,1,22,1,100,1,50,1,100,100,0,50,29,50,28,500,500
2,0,1,0,20,2,48,55,54,77,76,7,10,1,0,7,,1,0,7,,59,28,60,62,78,78,53,50,39,1,28,0,24,0,,1,39,1,100,100,0,0,25,100,28,504,496
2,0,1,0,20,2,49,52,52,77,72,7,10,1,0,7,,1,1,7,11,66,50,61,61,75,79,51,50,50,1,30,1,26,1,100,1,50,1,100,100,0,50,30,50,27,500,500
2,0,1,0,20,2,50,54,54,76,82,5,7,0,1,,7,0,1,,7,57,78,63,59,81,66,53,54,52,1,30,1,25,1,100,1,52,1,75,100,0,48,29,52,22,342,658
2,0,1,0,20,2,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,,0,100
2,0,1,0,20,2,52,55,75,83,76,0,7,1,1,0,7,1,1,0,7,97,46,62,62,79,76,56,50,65,1,29,1,26,1,100,1,65,1,75,100,0,35,27,65,30,115,885
2,0,1,0,20,2,53,70,57,90,81,10,6,1,1,10,6,1,1,10,6,41,36,72,60,79,80,56,50,37,1,22,1,28,1,100,1,37,1,100,100,0,63,28,37,28,586,414
2,0,1,0,20,2,54,53,52,79,79,6,7,1,1,6,7,1,1,6,7,44,44,67,67,76,64,50,51,50,1,29,0,27,0,,1,50,1,75,75,0,0,28,100,27,185,815
2,0,1,0,20,2,55,51,51,79,79,3,8,1,1,3,8,1,1,3,8,62,75,67,67,73,81,52,52,60,1,28,1,26,1,50,1,60,0,25,50,0,40,23,60,28,215,785
2,0,1,0,20,2,56,55,55,79,80,7,5,1,1,7,5,1,1,7,5,38,83,67,67,68,82,52,53,35,1,29,1,27,1,75,1,35,0,50,75,0,65,28,35,27,305,695
2,0,1,0,20,2,57,53,54,80,80,10,8,1,0,10,,1,0,10,,80,44,67,51,85,82,53,70,50,1,30,1,29,1,100,1,50,1,100,100,0,50,30,50,29,500,500
2,0,1,0,20,2,58,55,57,91,79,7,5,1,1,7,5,1,1,7,5,85,91,69,71,78,82,46,46,0,1,30,1,28,1,75,1,0,0,50,75,0,100,29,0,27,300,700
2,0,1,0,20,2,59,58,58,88,87,5,4,1,1,5,4,1,1,5,4,66,71,71,69,83,83,47,51,30,1,28,1,26,1,100,1,30,0,75,100,0,70,30,30,29,266,734
2,0,1,0,20,2,60,83,58,99,94,7,7,1,1,7,7,1,1,7,7,99,62,94,76,84,81,87,46,75,1,29,1,28,1,100,1,75,0,75,100,0,25,29,75,29,150,850
3,0,0,1,20,2,61,57,54,74,73,8,11,1,0,8,,1,0,8,,94,42,69,68,73,71,54,51,51,0,28,0,29,0,,0,,1,100,50,0,0,29,100,28,200,800
3,0,0,1,20,2,62,22,54,73,73,4,3,1,1,4,3,1,1,4,3,47,56,67,67,71,65,52,45,55,1,26,0,24,0,,1,55,1,75,75,0,0,29,100,29,145,855
3,0,0,1,20,2,63,76,55,80,74,9,7,0,1,,7,1,1,10,7,39,77,74,69,71,68,56,51,45,1,24,0,22,0,,1,45,0,100,100,0,0,27,100,30,280,720
3,0,0,1,20,2,64,84,57,78,74,7,3,1,1,7,3,1,1,7,3,58,77,68,67,72,72,55,51,78,0,24,1,28,1,100,1,78,1,100,100,0,22,29,78,25,387,613
3,0,0,1,20,2,65,77,54,73,74,7,15,1,1,7,15,1,1,7,15,65,85,69,69,73,73,51,51,50,1,28,1,28,1,100,1,50,1,100,100,0,50,29,50,29,585,415
3,0,0,1,20,2,66,76,66,88,81,9,9,1,0,9,,1,0,9,,76,53,73,71,69,64,54,57,50,1,23,0,28,0,,1,50,1,75,25,0,0,29,100,29,270,730
3,0,0,1,20,2,67,52,54,78,81,3,11,1,1,3,11,1,1,3,11,55,34,64,73,66,66,54,54,34,0,23,0,27,0,,0,,1,100,50,0,0,29,100,29,403,597
3,0,0,1,20,2,68,63,78,84,78,8,10,1,1,8,10,1,1,8,10,61,85,69,70,70,71,56,55,50,1,23,0,26,0,,1,50,1,100,100,0,0,29,100,29,355,645
3,0,0,1,20,2,69,87,55,114,77,7,6,1,0,7,,1,0,7,,102,74,69,68,70,68,58,56,50,1,27,1,27,1,100,1,50,1,100,100,0,50,30,50,29,500,500
3,0,0,1,20,2,70,59,67,86,89,8,11,1,1,8,11,1,1,8,11,92,94,66,68,72,68,57,57,50,1,27,0,23,0,,1,50,1,100,50,0,0,29,100,29,405,595
3,0,0,1,20,2,71,80,56,99,77,3,7,1,1,3,7,1,1,3,7,92,26,77,66,48,71,56,54,50,1,28,1,27,1,100,1,50,1,100,100,0,50,29,50,29,500,500
3,0,0,1,20,2,72,58,55,79,83,1,7,1,1,1,7,1,1,1,7,89,16,68,68,71,60,48,51,60,1,27,1,26,1,100,1,60,1,100,100,0,40,29,60,28,470,530
3,0,0,1,20,2,73,56,87,78,118,3,4,1,1,3,4,1,1,3,4,57,83,68,95,58,73,49,50,0,0,26,0,27,0,,0,,0,100,50,0,0,28,100,27,345,655
3,0,0,1,20,2,74,86,58,106,86,15,6,1,0,15,,1,1,15,7,83,42,68,67,71,63,50,47,80,0,25,1,28,1,50,1,80,0,25,50,0,20,27,80,27,120,880
3,0,0,1,20,2,75,56,56,78,78,4,8,1,0,4,,1,0,4,,23,10,64,67,70,72,49,48,0,0,27,1,29,1,75,1,0,1,50,75,0,100,27,0,29,299,701
3,0,0,1,20,2,76,57,55,79,75,2,4,1,1,2,4,1,1,2,4,53,52,68,68,66,41,50,23,5,1,21,0,24,0,,1,5,0,100,100,0,0,28,100,30,95,905
3,0,0,1,20,2,77,72,58,91,90,4,8,0,0,,,1,0,3,,82,48,83,68,61,70,49,49,50,1,25,1,26,1,100,1,50,1,100,100,0,50,29,50,28,500,500
3,0,0,1,20,2,78,54,56,83,82,1,3,0,1,,3,1,1,2,3,66,90,71,71,74,73,59,59,38,0,26,1,29,1,100,1,38,1,100,100,0,62,25,38,29,600,400
3,0,0,1,20,2,79,56,86,80,81,2,7,1,1,2,7,1,1,2,7,62,61,68,64,74,67,58,56,70,1,24,1,24,1,100,1,70,0,75,100,0,30,27,70,27,200,800
3,0,0,1,20,2,80,55,56,84,84,7,7,1,1,7,7,1,1,7,7,27,95,71,73,68,75,57,60,55,1,26,1,29,1,100,1,55,1,100,100,0,45,27,55,30,375,625
3,0,0,1,20,2,81,54,54,85,83,6,9,1,1,6,9,1,1,6,9,37,67,73,73,72,74,58,58,50,1,27,0,27,0,,1,50,1,100,100,0,0,26,100,28,405,595
3,0,0,1,20,2,82,52,87,75,76,5,6,0,0,,,0,0,,,85,24,70,74,72,70,58,58,50,0,26,1,28,1,100,1,50,1,100,100,0,50,29,50,30,575,425
3,0,0,1,20,2,83,26,78,75,96,7,6,1,1,7,6,1,1,7,6,24,86,65,75,70,74,52,60,53,1,25,1,28,1,100,1,53,1,75,100,0,47,29,53,30,282,718
3,0,0,1,20,2,84,80,54,83,74,8,7,0,1,,7,0,1,,7,74,21,80,66,72,71,59,57,90,1,27,1,29,1,100,1,90,1,100,100,0,10,29,90,30,450,550
3,0,0,1,20,2,85,53,55,79,84,7,8,0,1,,8,1,1,7,8,29,50,70,68,72,61,51,51,0,0,27,0,28,0,,0,,1,75,25,0,0,28,100,26,325,675
3,0,0,1,20,2,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,,100,600
3,0,0,1,20,2,87,85,53,117,85,10,6,0,0,,,0,0,,,39,75,75,69,117,65,118,55,10,1,23,0,28,0,,1,10,1,75,25,0,0,27,100,23,140,860
3,0,0,1,20,2,88,87,52,86,79,11,7,1,1,11,7,1,1,11,7,82,56,80,71,70,67,58,52,50,1,26,1,27,1,100,1,50,1,75,100,0,50,24,50,26,440,560
3,0,0,1,20,2,89,57,54,83,82,3,9,1,0,3,,1,0,3,,19,20,71,69,66,69,52,50,8,0,22,0,29,0,,0,,1,100,100,0,0,28,100,23,598,402
1,1,0,0,21,3,1,59,-8,83,116,3,8,1,0,3,,1,0,3,,64,61,76,66,75,74,55,53,100,0,28,1,26,1,100,1,100,1,100,100,0,0,29,100,29,0,100
1,1,0,0,21,3,2,77,83,84,94,9,7,1,1,9,7,1,1,9,7,64,60,68,91,74,71,55,54,50,0,25,0,26,0,,0,,1,100,50,0,0,30,100,29,0,100
1,1,0,0,21,3,3,58,58,79,78,5,8,0,1,,8,0,1,,8,63,66,68,66,72,72,50,54,20,0,16,1,28,1,100,1,20,1,100,100,0,80,28,20,30,80,20
1,1,0,0,21,3,4,80,71,83,84,6,2,0,1,,2,0,1,,2,51,68,68,73,73,70,55,56,50,0,26,1,28,1,100,1,50,1,100,100,0,50,27,50,30,50,50
1,1,0,0,21,3,5,78,58,98,76,8,4,1,0,8,,1,0,8,,70,52,68,68,69,75,55,55,55,0,30,1,27,1,100,1,55,1,100,100,0,45,29,55,30,45,55
1,1,0,0,21,3,6,56,80,80,89,6,3,1,1,6,3,1,1,6,3,17,67,66,82,64,75,54,69,40,0,25,1,25,1,100,1,40,1,100,100,0,60,30,40,30,60,40
1,1,0,0,21,3,7,86,57,87,90,7,15,1,1,7,15,1,1,7,15,76,90,106,72,69,77,74,57,20,0,26,0,27,0,,0,,1,100,100,0,0,27,100,29,0,100
1,1,0,0,21,3,8,53,75,76,90,5,7,1,1,5,7,1,1,5,7,32,85,63,63,62,72,49,79,1,0,18,1,29,1,100,1,1,1,100,100,0,99,29,1,30,99,1
1,1,0,0,21,3,9,86,86,88,90,13,8,1,1,13,8,1,1,13,8,82,39,63,64,68,75,55,55,50,0,28,1,29,1,100,1,50,1,100,100,0,50,28,50,29,50,50
1,1,0,0,21,3,10,53,79,81,88,10,11,0,1,,11,0,1,,11,54,78,67,65,81,74,55,54,66,0,27,1,29,1,100,1,66,1,100,100,0,34,26,66,30,34,66
1,1,0,0,21,3,11,55,87,88,89,3,8,1,0,3,,1,0,3,,25,76,67,74,75,73,55,66,50,0,28,0,27,0,,0,,1,100,100,0,0,29,100,30,0,100
1,1,0,0,21,3,12,63,56,82,72,4,7,1,1,4,7,1,1,4,7,78,45,69,66,71,66,56,56,25,0,28,0,28,0,,0,,1,100,50,0,0,29,100,28,0,100
1,1,0,0,21,3,13,86,56,81,82,8,5,1,0,8,,1,1,8,6,50,16,64,69,68,76,50,59,45,0,29,1,24,1,100,1,45,1,100,100,0,55,28,45,27,55,45
1,1,0,0,21,3,14,77,88,88,83,8,5,0,1,,5,0,1,,5,-8,61,79,68,77,74,70,56,50,0,28,1,28,1,100,1,50,1,100,100,0,50,28,50,28,50,50
1,1,0,0,21,3,15,64,56,87,76,7,7,0,1,,7,0,1,,7,65,74,67,67,77,77,57,51,35,0,23,0,28,0,,0,,1,100,100,0,0,29,100,29,0,100
1,1,0,0,21,3,16,71,85,77,83,8,7,1,1,8,7,1,1,8,7,64,78,61,64,75,70,58,47,50,0,24,0,27,0,,0,,1,100,50,0,0,30,100,29,0,100
1,1,0,0,21,3,17,55,88,81,82,2,7,1,1,2,7,1,1,2,7,52,63,67,70,77,78,57,59,49,0,28,1,30,1,100,1,49,1,100,100,0,51,30,49,29,51,49
1,1,0,0,21,3,18,83,52,117,79,7,6,1,1,7,6,1,1,7,6,95,74,54,54,75,71,56,58,0,0,29,0,26,0,,0,,1,100,100,0,0,29,100,29,0,100
1,1,0,0,21,3,19,87,53,109,69,6,7,1,1,6,7,1,1,6,7,85,80,95,49,77,71,57,50,0,0,28,1,26,1,100,1,0,1,100,100,0,100,29,0,30,100,0
1,1,0,0,21,3,20,58,89,75,114,8,4,1,1,8,4,1,1,8,4,73,99,105,55,78,75,60,57,50,0,26,1,27,1,100,1,50,1,100,100,0,50,29,50,29,50,50
1,1,0,0,21,3,21,84,60,105,72,15,7,1,1,15,7,1,1,15,7,75,71,85,54,75,77,57,57,50,0,23,1,26,1,100,1,50,1,100,100,0,50,29,50,30,50,50
1,1,0,0,21,3,22,54,87,80,111,1,8,1,0,1,,1,0,1,,80,78,54,102,76,76,59,62,50,0,28,1,26,1,100,1,50,1,100,100,0,50,29,50,30,50,50
1,1,0,0,21,3,23,73,26,99,78,7,6,1,1,7,6,1,1,7,6,89,40,84,63,75,68,54,52,5,0,29,1,29,1,100,1,5,1,100,100,0,95,29,5,30,95,5
1,1,0,0,21,3,24,56,87,88,91,7,7,1,1,7,7,1,1,7,7,61,85,68,87,74,66,54,72,60,0,24,0,26,0,,0,,1,100,100,0,0,30,100,28,0,100
1,1,0,0,21,3,25,56,86,79,106,4,7,1,1,4,7,1,1,4,7,48,78,68,105,74,92,47,94,0,0,29,1,28,1,100,1,0,1,100,100,0,100,29,0,30,100,0
1,1,0,0,21,3,26,58,56,79,78,4,8,0,1,,8,0,1,,8,61,78,71,71,76,67,55,51,1,0,28,1,24,1,100,1,1,1,100,100,0,99,29,1,26,99,1
1,1,0,0,21,3,27,86,74,90,101,7,9,1,1,7,9,1,1,7,9,85,81,83,81,62,94,56,57,30,0,27,0,26,0,,0,,1,100,50,0,0,28,100,30,0,100
1,1,0,0,21,3,28,73,54,77,74,14,7,1,1,14,7,1,1,14,7,41,70,72,70,56,74,55,57,55,0,25,1,29,1,100,1,55,1,100,100,0,45,28,55,30,45,55
1,1,0,0,21,3,29,69,58,102,103,8,12,1,0,8,,1,0,8,,83,69,77,93,76,92,59,75,50,0,29,0,28,0,,0,,1,100,50,0,0,30,100,29,0,100
1,1,0,0,21,3,30,59,71,78,104,1,5,1,1,1,5,1,1,1,5,75,67,72,85,68,75,51,60,50,0,27,1,29,1,100,1,50,1,100,100,0,50,27,50,29,50,50
2,0,1,0,21,3,31,82,80,99,86,5,5,1,1,5,5,1,1,5,5,41,57,96,66,75,80,88,55,80,1,22,1,23,1,100,1,80,1,100,100,0,20,28,80,29,20,80
